5.24505e-17,3.93813e-17,2.94458e-17,2.19236e-17,1.62522e-17,1.19945e-17,8.81205e-18,6.44396e-18,4.68989e-18,3.3967e-18,2.44787e-18,1.75511e-18,1.25185e-18,8.88133e-19,6.26649e-19,4.39678e-19,3.06723e-19,2.12716e-19,1.46633e-19,1.00455e-19,6.83845e-20,4.62503e-20,3.1072e-20,2.07323e-20,1.37363e-20,9.03559e-21,5.89961e-21,3.82281e-21,2.4578e-21,1.56754e-21,9.91531e-22,6.2188e-22,3.86648e-22,2.38247e-22,1.45456e-22,8.79645e-23,5.26791e-23,3.1232e-23,1.83257e-23,1.06386e-23,6.10852e-24,3.46789e-24,1.94591e-24,1.07883e-24,5.90726e-25,3.19343e-25,1.70367e-25,8.96579e-26,4.65234e-26,2.37921e-26,1.19857e-26,5.94492e-27,2.90168e-27,1.39295e-27,6.5729e-28,3.04685e-28,1.38658e-28,6.19093e-29,2.71007e-29,1.16227e-29,4.87988e-30,2.00419e-30,8.04513e-31,3.15363e-31,1.20607e-31,4.49564e-32,1.63163e-32,5.75963e-33,1.97518e-33,6.57249e-34,2.11935e-34,6.61342e-35,1.99417e-35,5.80141e-36,1.62558e-36,4.37927e-37,1.13207e-37,2.80226e-38,6.62702e-39,1.49357e-39,3.19926e-40,6.49376e-41,1.24491e-41,2.24628e-42,3.81153e-43,6.16571e-44,9.80909e-45,1.4013e-45,0,0,0,0,0,0,0,0,0,0,0,0
7.51591e-16,5.71409e-16,4.32667e-16,3.26259e-16,2.44981e-16,1.83156e-16,1.36328e-16,1.01014e-16,7.45012e-17,5.46867e-17,3.99475e-17,2.90359e-17,2.09975e-17,1.51054e-17,1.08087e-17,7.69188e-18,5.44317e-18,3.82975e-18,2.6787e-18,1.86229e-18,1.28669e-18,8.83346e-19,6.02488e-19,4.08179e-19,2.74637e-19,1.83483e-19,1.21696e-19,8.01148e-20,5.23381e-20,3.39234e-20,2.18103e-20,1.3906e-20,8.79066e-21,5.50821e-21,3.42026e-21,2.10403e-21,1.28194e-21,7.73364e-22,4.61818e-22,2.72894e-22,1.59519e-22,9.22114e-23,5.26934e-23,2.97557e-23,1.65983e-23,9.14255e-24,4.97052e-24,2.66613e-24,1.41031e-24,7.35362e-25,3.77771e-25,1.91108e-25,9.51534e-26,4.6604e-26,2.24403e-26,1.06164e-26,4.93165e-27,2.24798e-27,1.00479e-27,4.40076e-28,1.8872e-28,7.9177e-29,3.24719e-29,1.30065e-29,5.08336e-30,1.93668e-30,7.18503e-31,2.59293e-31,9.09167e-32,3.09352e-32,1.02012e-32,3.2557e-33,1.00412e-33,2.98811e-34,8.56522e-35,2.36063e-35,6.24333e-36,1.58121e-36,3.82604e-37,8.82306e-38,1.9338e-38,4.01628e-39,7.87799e-40,1.45406e-40,2.51491e-41,4.05816e-42,6.09565e-43,8.54792e-44,1.12104e-44,1.4013e-45,0,0,0,0,0,0,0,0,0,0
8.87092e-15,6.82817e-15,5.23517e-15,3.99769e-15,3.04018e-15,2.30229e-15,1.73599e-15,1.30323e-15,9.73938e-16,7.24491e-16,5.36388e-16,3.95201e-16,2.89734e-16,2.11334e-16,1.53346e-16,1.10676e-16,7.94427e-17,5.67038e-17,4.02407e-17,2.8389e-17,1.99067e-17,1.38721e-17,9.60526e-18,6.60731e-18,4.51452e-18,3.06331e-18,2.06386e-18,1.38037e-18,9.16314e-19,6.03585e-19,3.94441e-19,2.55667e-19,1.6433e-19,1.04713e-19,6.61323e-20,4.13851e-20,2.5655e-20,1.57497e-20,9.57235e-21,5.75805e-21,3.42692e-21,2.01725e-21,1.17406e-21,6.7537e-22,3.83839e-22,2.15448e-22,1.19383e-22,6.52781e-23,3.52064e-23,1.872e-23,9.80863e-24,5.06186e-24,2.57147e-24,1.28524e-24,6.31637e-25,3.05048e-25,1.44681e-25,6.73459e-26,3.07444e-26,1.37549e-26,6.02641e-27,2.58355e-27,1.08285e-27,4.43332e-28,1.77129e-28,6.89964e-29,2.61749e-29,9.66031e-30,3.46448e-30,1.20584e-30,4.06801e-31,1.32834e-31,4.19203e-32,1.27657e-32,3.74481e-33,1.05631e-33,2.85942e-34,7.41259e-35,1.83598e-35,4.33398e-36,9.72382e-37,2.06734e-37,4.15114e-38,7.8432e-39,1.38863e-39,2.29306e-40,3.51277e-41,4.9606e-42,6.40393e-43,7.42688e-44,7.00649e-45,0,0,0,0,0,0,0,0,0
8.77284e-14,6.83559e-14,5.30583e-14,4.10236e-14,3.15921e-14,2.42297e-14,1.85053e-14,1.40729e-14,1.06553e-14,8.03144e-15,6.02589e-15,4.49987e-15,3.3441e-15,2.47289e-15,1.81939e-15,1.33163e-15,9.69438e-16,7.01903e-16,5.05351e-16,3.61745e-16,2.57419e-16,1.8207e-16,1.27975e-16,8.93771e-17,6.20108e-17,4.27335e-17,2.92449e-17,1.98712e-17,1.34031e-17,8.97229e-18,5.95966e-18,3.92702e-18,2.56641e-18,1.66305e-18,1.06829e-18,6.80092e-19,4.28962e-19,2.67991e-19,1.65785e-19,1.01522e-19,6.15208e-20,3.68801e-20,2.18635e-20,1.28128e-20,7.42008e-21,4.24461e-21,2.39749e-21,1.33653e-21,7.35047e-22,3.98621e-22,2.13062e-22,1.12184e-22,5.81579e-23,2.96686e-23,1.48848e-23,7.33988e-24,3.55513e-24,1.69027e-24,7.88291e-25,3.60356e-25,1.61346e-25,7.06993e-26,3.02925e-26,1.26804e-26,5.18083e-27,2.06397e-27,8.0093e-28,3.02406e-28,1.10965e-28,3.95219e-29,1.36452e-29,4.56043e-30,1.47321e-30,4.59269e-31,1.37934e-31,3.98369e-32,1.10421e-32,2.9312e-33,7.43476e-34,1.79731e-34,4.12974e-35,8.99191e-36,1.84911e-36,3.57801e-37,6.48754e-38,1.09708e-38,1.721e-39,2.48904e-40,3.29501e-41,3.95867e-42,4.27396e-43,4.06377e-44,2.8026e-45,0,0,0,0,0,0,0
7.37843e-13,5.81852e-13,4.57147e-13,3.57812e-13,2.78979e-13,2.16654e-13,1.67571e-13,1.2907e-13,9.8992e-14,7.55929e-14,5.74672e-14,4.34879e-14,3.2755e-14,2.45524e-14,1.83133e-14,1.35906e-14,1.00335e-14,7.36805e-15,5.38114e-15,3.90802e-15,2.82185e-15,2.02553e-15,1.4451e-15,1.02458e-15,7.21773e-16,5.05111e-16,3.51095e-16,2.42342e-16,1.66079e-16,1.12977e-16,7.62711e-17,5.10894e-17,3.39468e-17,2.23698e-17,1.46153e-17,9.46515e-18,6.07436e-18,3.86193e-18,2.43171e-18,1.51597e-18,9.35415e-19,5.71094e-19,3.44866e-19,2.0591e-19,1.21514e-19,7.08477e-20,4.07944e-20,2.31882e-20,1.30056e-20,7.19432e-21,3.92316e-21,2.10789e-21,1.11531e-21,5.80822e-22,2.97531e-22,1.49832e-22,7.41279e-23,3.6006e-23,1.71586e-23,8.01644e-24,3.66895e-24,1.64366e-24,7.20146e-25,3.08305e-25,1.28849e-25,5.25157e-26,2.08521e-26,8.05716e-27,3.02603e-27,1.10327e-27,3.89975e-28,1.33452e-28,4.41462e-29,1.40945e-29,4.3356e-30,1.2826e-30,3.64183e-31,9.90383e-32,2.57357e-32,6.37412e-33,1.50058e-33,3.34764e-34,7.05344e-35,1.39839e-35,2.59782e-36,4.50086e-37,7.23359e-38,1.07175e-38,1.45338e-39,1.78852e-40,1.97681e-41,1.938e-42,1.65353e-43,1.12104e-44,0,0,0,0,0,0
5.34749e-12,4.26687e-12,3.39247e-12,2.68741e-12,2.12092e-12,1.66744e-12,1.30578e-12,1.01845e-12,7.91076e-13,6.11873e-13,4.71219e-13,3.6129e-13,2.75746e-13,2.09476e-13,1.58372e-13,1.19148e-13,8.91875e-14,6.64158e-14,4.91959e-14,3.62422e-14,2.655e-14,1.9338e-14,1.40018e-14,1.00766e-14,7.20658e-15,5.12092e-15,3.61486e-15,2.53442e-15,1.7645e-15,1.21964e-15,8.36793e-16,5.69747e-16,3.8488e-16,2.57895e-16,1.71367e-16,1.12893e-16,7.37129e-17,4.7691e-17,3.05646e-17,1.93981e-17,1.21876e-17,7.57805e-18,4.66148e-18,2.83572e-18,1.70535e-18,1.01346e-18,5.94926e-19,3.44827e-19,1.97255e-19,1.11312e-19,6.19349e-20,3.39614e-20,1.83427e-20,9.75276e-21,5.10185e-21,2.62421e-21,1.32637e-21,6.58317e-22,3.20631e-22,1.53129e-22,7.16562e-23,3.28279e-23,1.47114e-23,6.44307e-24,2.75519e-24,1.1492e-24,4.67048e-25,1.84744e-25,7.10402e-26,2.65229e-26,9.60156e-27,3.36553e-27,1.14051e-27,3.73062e-28,1.17585e-28,3.56454e-29,1.03723e-29,2.89091e-30,7.69957e-31,1.95466e-31,4.71681e-32,1.07863e-32,2.32962e-33,4.73438e-34,9.01544e-35,1.60105e-35,2.63741e-36,4.00509e-37,5.56626e-38,7.01963e-39,7.95034e-40,7.98488e-41,6.99808e-42,5.24086e-43,3.22299e-44,1.4013e-45,0,0,0,0
3.37908e-11,2.72741e-11,2.19384e-11,1.75843e-11,1.40436e-11,1.11743e-11,8.85759e-12,6.99393e-12,5.50042e-12,4.3082e-12,3.36029e-12,2.6097e-12,2.01786e-12,1.55319e-12,1.18999e-12,9.07393e-13,6.88528e-13,5.19837e-13,3.90456e-13,2.91726e-13,2.16777e-13,1.60185e-13,1.17688e-13,8.59553e-14,6.23981e-14,4.50144e-14,3.22652e-14,2.29741e-14,1.62472e-14,1.14096e-14,7.95452e-15,5.50454e-15,3.77999e-15,2.57525e-15,1.74021e-15,1.16607e-15,7.74589e-16,5.09945e-16,3.32625e-16,2.14899e-16,1.37476e-16,8.70538e-17,5.45469e-17,3.38079e-17,2.07192e-17,1.25506e-17,7.51129e-18,4.43959e-18,2.59034e-18,1.49126e-18,8.46691e-19,4.73861e-19,2.61277e-19,1.41852e-19,7.5788e-20,3.98229e-20,2.05663e-20,1.04322e-20,5.19389e-21,2.53619e-21,1.21369e-21,5.6874e-22,2.60753e-22,1.16859e-22,5.11444e-23,2.18373e-23,9.08663e-24,3.68064e-24,1.44958e-24,5.5439e-25,2.05616e-25,7.38503e-26,2.56472e-26,8.59839e-27,2.77799e-27,8.63321e-28,2.57557e-28,7.36028e-29,2.0101e-29,5.23287e-30,1.29494e-30,3.03682e-31,6.72643e-32,1.4019e-32,2.73772e-33,4.98591e-34,8.42247e-35,1.31151e-35,1.86894e-36,2.41649e-37,2.8058e-38,2.88867e-39,2.59512e-40,1.99251e-41,1.27238e-42,6.5861e-44,2.8026e-45,0,0,0
1.88151e-10,1.53574e-10,1.24937e-10,1.01295e-10,8.18411e-11,6.58879e-11,5.28509e-11,4.22348e-11,3.36216e-11,2.66597e-11,2.1054e-11,1.65582e-11,1.29671e-11,1.01105e-11,7.84796e-12,6.06372e-12,4.66302e-12,3.56849e-12,2.71727e-12,2.05851e-12,1.55125e-12,1.16267e-12,8.66573e-13,6.4219e-13,4.73105e-13,3.46428e-13,2.52088e-13,1.82261e-13,1.30904e-13,9.33785e-14,6.61426e-14,4.65117e-14,3.24634e-14,2.2484e-14,1.54488e-14,1.0528e-14,7.11403e-15,4.76522e-15,3.16317e-15,2.0802e-15,1.35486e-15,8.73678e-16,5.57605e-16,3.521e-16,2.19893e-16,1.35766e-16,8.28388e-17,4.99292e-17,2.9714e-17,1.74524e-17,1.01117e-17,5.77632e-18,3.25166e-18,1.80279e-18,9.83831e-19,5.28159e-19,2.78741e-19,1.44523e-19,7.35642e-20,3.67341e-20,1.79807e-20,8.62029e-21,4.04428e-21,1.85511e-21,8.31174e-22,3.63386e-22,1.54858e-22,6.42537e-23,2.59264e-23,1.01605e-23,3.86213e-24,1.42188e-24,5.06237e-25,1.74018e-25,5.76535e-26,1.83754e-26,5.62275e-27,1.64824e-27,4.61774e-28,1.23328e-28,3.13116e-29,7.53397e-30,1.71217e-30,3.66133e-31,7.33618e-32,1.3708e-32,2.37576e-33,3.79531e-34,5.54822e-35,7.35855e-36,8.76342e-37,9.25295e-38,8.52418e-39,6.70992e-40,4.38648e-41,2.28552e-42,8.96831e-44,2.8026e-45,0,0
9.32069e-10,7.69093e-10,6.32596e-10,5.18628e-10,4.23772e-10,3.45079e-10,2.80013e-10,2.26398e-10,1.82372e-10,1.46351e-10,1.16989e-10,9.31439e-11,7.38556e-11,5.83153e-11,4.58461e-11,3.58833e-11,2.79575e-11,2.16804e-11,1.67317e-11,1.28487e-11,9.81663e-12,7.46084e-12,5.63987e-12,4.23972e-12,3.169e-12,2.35478e-12,1.73918e-12,1.27652e-12,9.3092e-13,6.744e-13,4.85235e-13,3.46676e-13,2.45887e-13,1.73096e-13,1.20913e-13,8.37889e-14,5.75853e-14,3.92402e-14,2.65046e-14,1.774e-14,1.17623e-14,7.72325e-15,5.02028e-15,3.22942e-15,2.05509e-15,1.29323e-15,8.04436e-16,4.94414e-16,3.00113e-16,1.79834e-16,1.06327e-16,6.19989e-17,3.56336e-17,2.01758e-17,1.12472e-17,6.16932e-18,3.32759e-18,1.76373e-18,9.17983e-19,4.68832e-19,2.34768e-19,1.15171e-19,5.53036e-20,2.59701e-20,1.19148e-20,5.33515e-21,2.32912e-21,9.90203e-22,4.09471e-22,1.64488e-22,6.41013e-23,2.41988e-23,8.83589e-24,3.11545e-24,1.05887e-24,3.46258e-25,1.0872e-25,3.27055e-26,9.4039e-27,2.57781e-27,6.71783e-28,1.65921e-28,3.87073e-29,8.49683e-30,1.74767e-30,3.35218e-31,5.96353e-32,9.77858e-33,1.46718e-33,1.99704e-34,2.44059e-35,2.64412e-36,2.49908e-37,2.01797e-38,1.3531e-39,7.2307e-41,2.88667e-42,7.70714e-44,1.4013e-45,0
4.14415e-09,3.45566e-09,2.87277e-09,2.38074e-09,1.96666e-09,1.61927e-09,1.32874e-09,1.08658e-09,8.85397e-10,7.18839e-10,5.81433e-10,4.68489e-10,3.75998e-10,3.00546e-10,2.39236e-10,1.89621e-10,1.49635e-10,1.17548e-10,9.19138e-11,7.15266e-11,5.53881e-11,4.26743e-11,3.27079e-11,2.49349e-11,1.89044e-11,1.4251e-11,1.06802e-11,7.95587e-12,5.88965e-12,4.33211e-12,3.16542e-12,2.29716e-12,1.65534e-12,1.18418e-12,8.40772e-13,5.92331e-13,4.13963e-13,2.86916e-13,1.97161e-13,1.34286e-13,9.06264e-14,6.05832e-14,4.0103e-14,2.62772e-14,1.70373e-14,1.09263e-14,6.92827e-15,4.34184e-15,2.68801e-15,1.64322e-15,9.91428e-16,5.90076e-16,3.46263e-16,2.00224e-16,1.14022e-16,6.39075e-17,3.52317e-17,1.90914e-17,1.01615e-17,5.30854e-18,2.71984e-18,1.36554e-18,6.7125e-19,3.22761e-19,1.51662e-19,6.95705e-20,3.11213e-20,1.35606e-20,5.74856e-21,2.36779e-21,9.46314e-22,3.66443e-22,1.37272e-22,4.96647e-23,1.73233e-23,5.81449e-24,1.87413e-24,5.78819e-25,1.70885e-25,4.81012e-26,1.28728e-26,3.26521e-27,7.82311e-28,1.76373e-28,3.72583e-29,7.33962e-30,1.34097e-30,2.2581e-31,3.47914e-32,4.86256e-33,6.10126e-34,6.78588e-35,6.58342e-36,5.45598e-37,3.75413e-38,2.0583e-39,8.42811e-41,2.29112e-42,3.08286e-44,0
